HSCode,Commodity,value,country,year
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",63.63,U S A,2022
50,SILK,0.79,U S A,2022
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",8.76,U S A,2022
52,COTTON.,57.69,U S A,2022
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.23,U S A,2022
54,MAN-MADE FILAMENTS.,14.03,U S A,2022
55,MAN-MADE STAPLE FIBRES.,20.47,U S A,2022
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",9.65,U S A,2022
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,11.73,U S A,2022
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2,U S A,2022
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",13.65,U S A,2022
60,KNITTED OR CROCHETED FABRICS.,1.76,U S A,2022
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",2.76,U S A,2022
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",1.83,U S A,2022
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,36.2,U S A,2022
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",5.71,U S A,2022
65,HEADGEAR AND PARTS THEREOF.,0.7,U S A,2022
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.02,U S A,2022
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.18,U S A,2022
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",20.66,U S A,2022
69,CERAMIC PRODUCTS.,15.17,U S A,2022
70,GLASS AND GLASSWARE.,50.18,U S A,2022
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",2792.03,U S A,2022
72,IRON AND STEEL,596.72,U S A,2022
73,ARTICLES OF IRON OR STEEL,201.72,U S A,2022
74,COPPER AND ARTICLES THEREOF.,58.18,U S A,2022
75,NICKEL AND ARTICLES THEREOF.,26.59,U S A,2022
76,ALUMINIUM AND ARTICLES THEREOF.,86.72,U S A,2022
78,LEAD AND ARTICLES THEREOF.,9.04,U S A,2022
79,ZINC AND ARTICLES THEREOF.,4.76,U S A,2022
80,TIN AND ARTICLES THEREOF.,0.9,U S A,2022
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,15.43,U S A,2022
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",58.95,U S A,2022
83,MISCELLANEOUS ARTICLES OF BASE METAL.,26.4,U S A,2022
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2563.53,U S A,2022
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",1261.85,U S A,2022
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",77,U S A,2022
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",171,U S A,2022
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",1594.39,U S A,2022
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",246.4,U S A,2022
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",1157.04,U S A,2022
91,CLOCKS AND WATCHES AND PARTS THEREOF.,2.64,U S A,2022
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,1.61,U S A,2022
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.14,U S A,2022
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",35.85,U S A,2022
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",18.82,U S A,2022
96,MISCELLANEOUS MANUFACTURED ARTICLES.,26.89,U S A,2022
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,16.72,U S A,2022
98,PROJECT GOODS; SOME SPECIAL USES.,368.49,U S A,2022
99,MISCELLANEOUS GOODS.,1626.08,U S A,2022
1,LIVE ANIMALS.,4.29,U S A,2023
2,MEAT AND EDIBLE MEAT OFFAL.,0.28,U S A,2023
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",22.28,U S A,2023
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.5,U S A,2023
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",11.57,U S A,2023
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,1.54,U S A,2023
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,35.94,U S A,2023
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,879.49,U S A,2023
9,"COFFEE, TEA, MATE AND SPICES.",2.26,U S A,2023
10,CEREALS.,2.92,U S A,2023
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,2.2,U S A,2023
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",17.7,U S A,2023
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",13.53,U S A,2023
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0,U S A,2023
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,6.65,U S A,2023
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",2.21,U S A,2023
17,SUGARS AND SUGAR CONFECTIONERY.,25.2,U S A,2023
18,COCOA AND COCOA PREPARATIONS.,2.87,U S A,2023
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",1.48,U S A,2023
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",13.66,U S A,2023
21,MISCELLANEOUS EDIBLE PREPARATIONS.,63.93,U S A,2023
22,"BEVERAGES, SPIRITS AND VINEGAR.",270.24,U S A,2023
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,23.58,U S A,2023
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.52,U S A,2023
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",40.2,U S A,2023
26,"ORES, SLAG AND ASH.",15.57,U S A,2023
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",8300.24,U S A,2023
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",491.61,U S A,2023
29,ORGANIC CHEMICALS,1645.08,U S A,2023
30,PHARMACEUTICAL PRODUCTS,314.95,U S A,2023
31,FERTILISERS.,80.56,U S A,2023
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",125.81,U S A,2023
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",77.87,U S A,2023
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",110.66,U S A,2023
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,88.52,U S A,2023
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,3.75,U S A,2023
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,60.5,U S A,2023
38,MISCELLANEOUS CHEMICAL PRODUCTS.,895.89,U S A,2023
39,PLASTIC AND ARTICLES THEREOF.,1111.16,U S A,2023
40,RUBBER AND ARTICLES THEREOF.,178.88,U S A,2023
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,11.03,U S A,2023
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",9.12,U S A,2023
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.01,U S A,2023
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,59.07,U S A,2023
45,CORK AND ARTICLES OF CORK.,0.18,U S A,2023
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.21,U S A,2023
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,664.71,U S A,2023
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",240.58,U S A,2023
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",67.44,U S A,2023
50,SILK,0.11,U S A,2023
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",2.08,U S A,2023
52,COTTON.,620.18,U S A,2023
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,1.02,U S A,2023
54,MAN-MADE FILAMENTS.,21.03,U S A,2023
55,MAN-MADE STAPLE FIBRES.,21.05,U S A,2023
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",19.42,U S A,2023
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,11.24,U S A,2023
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,1.09,U S A,2023
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",27.55,U S A,2023
60,KNITTED OR CROCHETED FABRICS.,0.75,U S A,2023
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",2.5,U S A,2023
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",5.13,U S A,2023
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,82.13,U S A,2023
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",5.62,U S A,2023
65,HEADGEAR AND PARTS THEREOF.,0.9,U S A,2023
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.04,U S A,2023
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.23,U S A,2023
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",48.32,U S A,2023
69,CERAMIC PRODUCTS.,22.11,U S A,2023
70,GLASS AND GLASSWARE.,85.85,U S A,2023
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",6242.02,U S A,2023
72,IRON AND STEEL,523.39,U S A,2023
73,ARTICLES OF IRON OR STEEL,237.13,U S A,2023
74,COPPER AND ARTICLES THEREOF.,252.58,U S A,2023
75,NICKEL AND ARTICLES THEREOF.,70.04,U S A,2023
76,ALUMINIUM AND ARTICLES THEREOF.,514.81,U S A,2023
78,LEAD AND ARTICLES THEREOF.,59.93,U S A,2023
79,ZINC AND ARTICLES THEREOF.,43.07,U S A,2023
80,TIN AND ARTICLES THEREOF.,0.06,U S A,2023
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,33.64,U S A,2023
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",52.53,U S A,2023
83,MISCELLANEOUS ARTICLES OF BASE METAL.,45.37,U S A,2023
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",4657.82,U S A,2023
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",2219.03,U S A,2023
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",42.16,U S A,2023
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",308.14,U S A,2023
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",1544.18,U S A,2023
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",298.06,U S A,2023
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",1466.66,U S A,2023
91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.89,U S A,2023
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,2.43,U S A,2023
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.86,U S A,2023
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",49.17,U S A,2023
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",24.7,U S A,2023
96,MISCELLANEOUS MANUFACTURED ARTICLES.,19.87,U S A,2023
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,31.23,U S A,2023
98,PROJECT GOODS; SOME SPECIAL USES.,101.85,U S A,2023
99,MISCELLANEOUS GOODS.,1.14,U S A,2023
1,LIVE ANIMALS.,4.07,U S A,2024
2,MEAT AND EDIBLE MEAT OFFAL.,0,U S A,2024
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",6.37,U S A,2024
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",5.86,U S A,2024
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",11.96,U S A,2024
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.5,U S A,2024
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,113.16,U S A,2024
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,479.89,U S A,2024
9,"COFFEE, TEA, MATE AND SPICES.",1.69,U S A,2024
10,CEREALS.,0.49,U S A,2024
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,1.09,U S A,2024
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",9.35,U S A,2024
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",17.11,U S A,2024
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.09,U S A,2024
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,31.73,U S A,2024
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.04,U S A,2024
17,SUGARS AND SUGAR CONFECTIONERY.,15.55,U S A,2024
18,COCOA AND COCOA PREPARATIONS.,1.33,U S A,2024
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",1.57,U S A,2024
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",10.5,U S A,2024
21,MISCELLANEOUS EDIBLE PREPARATIONS.,36.35,U S A,2024
22,"BEVERAGES, SPIRITS AND VINEGAR.",44.31,U S A,2024
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,15.61,U S A,2024
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.28,U S A,2024
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",27.03,U S A,2024
26,"ORES, SLAG AND ASH.",38.25,U S A,2024
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",1530.79,U S A,2024
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",410.49,U S A,2024
29,ORGANIC CHEMICALS,868.04,U S A,2024
30,PHARMACEUTICAL PRODUCTS,271.28,U S A,2024
31,FERTILISERS.,342.78,U S A,2024
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",121.68,U S A,2024
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",44.17,U S A,2024
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",92.63,U S A,2024
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,49.79,U S A,2024
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,6.84,U S A,2024
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,82.29,U S A,2024
38,MISCELLANEOUS CHEMICAL PRODUCTS.,851.87,U S A,2024
39,PLASTIC AND ARTICLES THEREOF.,847.84,U S A,2024
40,RUBBER AND ARTICLES THEREOF.,186.77,U S A,2024
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,8.57,U S A,2024
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",6.49,U S A,2024
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.02,U S A,2024
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,48.63,U S A,2024
45,CORK AND ARTICLES OF CORK.,0.12,U S A,2024
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.01,U S A,2024
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,415.02,U S A,2024
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",318.04,U S A,2024
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",91.53,U S A,2024
50,SILK,0.16,U S A,2024
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",9.41,U S A,2024
52,COTTON.,108.9,U S A,2024
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.11,U S A,2024
54,MAN-MADE FILAMENTS.,16.16,U S A,2024
55,MAN-MADE STAPLE FIBRES.,35.05,U S A,2024
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",14.88,U S A,2024
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,9.6,U S A,2024
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,1.46,U S A,2024
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",10.16,U S A,2024
60,KNITTED OR CROCHETED FABRICS.,0.99,U S A,2024
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",3.16,U S A,2024
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",3.84,U S A,2024
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,77.96,U S A,2024
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",4.61,U S A,2024
65,HEADGEAR AND PARTS THEREOF.,0.63,U S A,2024
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.01,U S A,2024
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.14,U S A,2024
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",21.22,U S A,2024
69,CERAMIC PRODUCTS.,10.46,U S A,2024
70,GLASS AND GLASSWARE.,101.6,U S A,2024
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",2131.3,U S A,2024
72,IRON AND STEEL,371.11,U S A,2024
73,ARTICLES OF IRON OR STEEL,237,U S A,2024
74,COPPER AND ARTICLES THEREOF.,51.49,U S A,2024
75,NICKEL AND ARTICLES THEREOF.,17.57,U S A,2024
76,ALUMINIUM AND ARTICLES THEREOF.,120.64,U S A,2024
78,LEAD AND ARTICLES THEREOF.,23.58,U S A,2024
79,ZINC AND ARTICLES THEREOF.,17.75,U S A,2024
80,TIN AND ARTICLES THEREOF.,0.08,U S A,2024
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,23.47,U S A,2024
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",92.61,U S A,2024
83,MISCELLANEOUS ARTICLES OF BASE METAL.,35.52,U S A,2024
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2722.99,U S A,2024
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",1382.13,U S A,2024
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",31.42,U S A,2024
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",136.08,U S A,2024
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",1973.15,U S A,2024
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",620.69,U S A,2024
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",1426.84,U S A,2024
91,CLOCKS AND WATCHES AND PARTS THEREOF.,1.38,U S A,2024
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,1.69,U S A,2024
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,3.37,U S A,2024
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",41.34,U S A,2024
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",24.88,U S A,2024
96,MISCELLANEOUS MANUFACTURED ARTICLES.,20.9,U S A,2024
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,8.39,U S A,2024
98,PROJECT GOODS; SOME SPECIAL USES.,335.13,U S A,2024
99,MISCELLANEOUS GOODS.,2751.91,U S A,2024
1,LIVE ANIMALS.,3.51,U S A,2025
